Crop_french,ID,Seq,Prod_loc,Climate,Marketing,Settingup,Harvest_start,Harvest_end,Winter_storage,Stor_sell_end,Norm_sell_end,Crop category,Harvest_total,Sale_last,Shmin_month,Shmax_total,Sale_Jan,Sale_Feb,Sale_Mar,Sale_Apr,Sale_May,Sale_Jun,Sale_Jul,Sale_Aug,Sale_Sep,Sale_Oct,Sale_Nov,Sale_Dec,Growing_Jan,Growing_Feb,Growing_Mar,Growing_Apr,Growing_May,Growing_Jun,Growing_Jul,Growing_Aug,Growing_Sep,Growing_Oct,Growing_Nov,Growing_Dec
Carotte botte,1133,,Field,Cool,9M,6,9,10,no,12,10,Carrot,2,4,1,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Carotte conservation,1132,,Field,Cool,12M,6,10,10,yes,4,10,Carrot,2,7,1,28,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
Pomme de terre conservation,1130,,Field,Cool,12M,4,9,10,yes,4,4,Potato,2,8,1,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0
Tomate classique,1129,,Tunnel,Mild,9M,6,8,10,no,12,10,Tomato,3,3,1,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Tomate classique,1128,,Tunnel,Mild,9M,5,7,10,no,12,10,Tomato,4,4,1,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
Tomate classique,1127,,Tunnel,Mild,9M,4,7,10,no,12,10,Tomato,4,4,1,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
Tomate classique,1126,,Tunnel,Mild,9M,4,6,10,no,12,10,Tomato,5,5,1,20,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
Tomate cerise,1125,,Tunnel,Mild,9M,5,7,10,no,12,10,Tomato,4,4,1,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
Tomate cerise,1124,,Tunnel,Mild,9M,4,6,10,no,12,10,Tomato,5,5,1,20,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
Tomate cerise,1123,,Tunnel,Mild,9M,3,6,10,no,12,10,Tomato,5,5,1,20,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
Tomate ancienne,1122,,Tunnel,Mild,9M,6,8,10,no,12,10,Tomato,3,3,1,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Tomate ancienne,1121,,Tunnel,Mild,9M,5,8,11,no,12,11,Tomato,4,4,1,16,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
Tomate ancienne,1120,,Tunnel,Mild,9M,3,7,9,no,12,9,Tomato,3,3,1,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Tomate ancienne,1119,,Tunnel,Mild,9M,5,7,10,no,12,10,Tomato,4,4,1,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
Tomate ancienne,1118,,Tunnel,Mild,9M,4,6,10,no,12,10,Tomato,5,5,1,20,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
Salade,1117,,Tunnel,Mild,9M,10,12,12,no,12,12,Raw green,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
Salade,1116,,Tunnel,Mild,9M,9,10,11,no,12,11,Raw green,2,2,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Salade,1115,,Tunnel,Mild,9M,4,6,6,no,12,6,Raw green,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Salade,1114,,Tunnel,Mild,9M,3,5,5,no,12,5,Raw green,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Salade,1113,,Tunnel,Mild,9M,2,5,5,no,12,5,Raw green,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Salade,1112,,Tunnel,Mild,9M,12,4,4,no,12,4,Raw green,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Salade,1111,,Tunnel,Mild,9M,2,4,4,no,12,4,Raw green,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Salade,1110,,Tunnel,Mild,9M,12,4,4,no,12,4,Raw green,2,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Salade,1109,,Tunnel,Mild,9M,2,4,4,no,12,4,Raw green,2,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Salade,1105,,Field,Mild,9M,9,11,11,no,12,11,Raw green,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Salade,1104,,Field,Mild,9M,8,10,10,no,12,10,Raw green,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Salade,1103,,Field,Mild,9M,7,9,9,no,12,9,Raw green,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Salade,1102,,Field,Mild,9M,8,9,10,no,12,10,Raw green,2,2,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Salade,1101,,Field,Mild,9M,6,8,8,no,12,8,Raw green,1,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Salade,1100,,Field,Mild,9M,6,7,7,no,12,7,Raw green,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Salade,1099,,Field,Mild,9M,5,7,7,no,12,7,Raw green,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Salade,1098,,Field,Mild,9M,6,7,8,no,12,8,Raw green,2,2,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Salade,1097,,Field,Mild,9M,4,6,6,no,12,6,Raw green,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Salade,1096,,Field,Mild,9M,5,6,7,no,12,7,Raw green,2,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Salade,1095,,Field,Mild,9M,3,5,5,no,12,5,Raw green,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Radis conservation,1094,,Field,Mild,9M,7,10,12,yes,12,12,Root crop,3,3,1,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
Radis conservation,1093,,Field,Mild,9M,7,10,10,yes,12,12,Root crop,1,3,1,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
Radis conservation,1092,,Field,Mild,9M,6,9,11,yes,12,12,Root crop,3,4,1,16,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0
Radis botte,1091,,Tunnel,Mild,9M,9,11,11,no,12,11,Root crop,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Radis botte,1090,,Tunnel,Mild,9M,3,4,4,no,12,4,Root crop,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Radis botte,1089,,Tunnel,Mild,9M,2,4,4,no,12,4,Root crop,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Radis botte,1088,,Tunnel,Mild,9M,12,4,4,no,12,4,Root crop,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Radis botte,1087,,Tunnel,Mild,9M,2,4,4,no,12,4,Root crop,2,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Radis botte,1085,,Field,Mild,9M,9,10,11,no,12,11,Root crop,2,2,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Radis botte,1084,,Field,Mild,9M,8,9,9,no,12,9,Root crop,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Radis botte,1083,,Field,Mild,9M,6,7,7,no,12,7,Root crop,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Radis botte,1082,,Field,Mild,9M,5,6,6,no,12,6,Root crop,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Radis botte,1081,,Field,Mild,9M,4,5,5,no,12,5,Root crop,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Radis botte,1080,,Field,Mild,9M,4,5,6,no,12,6,Root crop,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Radis botte,1079,,Field,Mild,9M,3,4,4,no,12,4,Root crop,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Pomme de terre primeur,1078,,Tunnel,Mild,9M,2,6,6,no,12,6,Potato,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
Pomme de terre primeur,1077,,Tunnel,Mild,9M,2,5,6,no,12,6,Potato,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
Pomme de terre primeur,1076,,Tunnel,Mild,9M,12,4,4,no,12,4,Potato,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Pomme de terre primeur,1075,,Field,Mild,9M,3,6,8,no,12,8,Potato,3,3,1,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
Poivron,1070,,Tunnel,Mild,9M,5,9,11,no,12,11,Fruit crop,3,3,2,12,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
Poivron,1069,,Tunnel,Mild,9M,5,7,10,no,12,10,Fruit crop,4,4,2,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
Poivron,1068,,Tunnel,Mild,9M,4,7,10,no,12,10,Fruit crop,4,4,2,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
Poivron,1067,,Tunnel,Mild,9M,4,6,8,no,12,8,Fruit crop,3,3,2,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Pois,1066,,Tunnel,Mild,9M,2,5,5,no,12,5,Fruit crop,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Pois,1065,,Tunnel,Mild,9M,11,4,5,no,12,5,Fruit crop,2,2,1,8,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
Pois,1064,,Field,Mild,9M,4,6,7,no,12,7,Fruit crop,2,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Pois,1063,,Field,Mild,9M,5,5,6,no,12,6,Fruit crop,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Pois,1062,,Field,Mild,9M,3,5,6,no,12,6,Fruit crop,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Pois,1061,,Field,Mild,9M,2,5,6,no,12,6,Fruit crop,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
Poireau,1058,,Field,Mild,9M,5,10,11,no,12,11,Cooked green,2,2,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
Poireau,1057,,Field,Mild,9M,6,10,12,no,12,12,Cooked green,3,3,1,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1
Poireau,1056,,Field,Mild,9M,4,8,10,no,12,10,Cooked green,3,3,1,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
Poireau,1055,,Field,Mild,9M,3,7,10,no,12,10,Cooked green,4,4,1,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
Piment,1053,,Tunnel,Mild,9M,5,7,10,yes,12,12,Condiment crop,4,6,1,24,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0
Panais,1052,,Field,Mild,9M,4,11,12,yes,12,12,Root crop,2,2,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
Oignon conservation,1051,,Field,Mild,9M,3,9,9,yes,12,12,Condiment crop,1,4,1,16,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
Oignon conservation,1050,,Field,Mild,9M,3,7,12,yes,12,12,Condiment crop,6,6,1,24,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
Oignon botte,1049,,Tunnel,Mild,9M,3,5,6,no,12,6,Condiment crop,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Oignon botte,1048,,Tunnel,Mild,9M,10,4,4,no,12,4,Condiment crop,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
Oignon botte,1047,,Tunnel,Mild,9M,10,4,5,no,12,5,Condiment crop,2,2,1,8,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
Oignon botte,1046,,Field,Mild,9M,3,6,7,no,12,7,Condiment crop,2,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Navet botte,1041,,Tunnel,Mild,9M,3,5,5,no,12,5,Root crop,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Navet botte,1040,,Tunnel,Mild,9M,3,5,6,no,12,6,Root crop,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Navet botte,1039,,Tunnel,Mild,9M,2,4,5,no,12,5,Root crop,2,2,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Navet botte,1037,,Field,Mild,9M,4,7,8,no,12,8,Root crop,2,2,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Navet botte,1036,,Field,Mild,9M,3,5,6,no,12,6,Root crop,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Navet botte,1035,,Field,Mild,9M,2,4,5,no,12,5,Root crop,2,2,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Mesclun,1031,,Tunnel,Mild,9M,3,4,6,no,12,6,Raw green,3,3,1,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mesclun,1028,,Field,Mild,9M,9,10,12,no,12,12,Raw green,3,3,1,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
Mesclun,1027,,Field,Mild,9M,8,9,11,no,12,11,Raw green,3,3,1,12,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
Mesclun,1026,,Field,Mild,9M,6,6,8,no,12,8,Raw green,3,3,1,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Mesclun,1025,,Field,Mild,9M,5,5,7,no,12,7,Raw green,3,3,1,12,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Mesclun,1024,,Field,Mild,9M,3,5,8,no,12,8,Raw green,4,4,1,16,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
Mesclun,1023,,Field,Mild,9M,4,5,9,no,12,9,Raw green,5,5,1,20,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
Mesclun,1022,,Field,Mild,9M,3,4,6,no,12,6,Raw green,3,3,1,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mesclun,1021,,Field,Mild,9M,12,4,5,no,12,5,Raw green,3,3,1,12,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Mesclun,1020,,Field,Mild,9M,11,4,5,no,12,5,Raw green,4,4,1,16,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
Melon,1018,,Tunnel,Mild,9M,5,8,9,no,12,9,Fruit crop,2,2,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
Melon,1017,,Tunnel,Mild,9M,3,7,8,no,12,8,Fruit crop,2,2,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
Melon,1016,,Tunnel,Mild,9M,5,7,9,no,12,9,Fruit crop,3,3,1,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
Melon,1015,,Tunnel,Mild,9M,4,6,7,no,12,7,Fruit crop,2,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Melon,1014,,Tunnel,Mild,9M,3,6,7,no,12,7,Fruit crop,2,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Mache-pourp,1011,,Tunnel,Mild,9M,10,11,12,no,12,12,Raw green,2,2,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
Mache-pourp,1010,,Tunnel,Mild,9M,9,10,11,no,12,11,Raw green,2,2,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Mache-pourp,1009,,Tunnel,Mild,9M,8,9,10,no,12,10,Raw green,2,2,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Mache-pourp,1008,,Tunnel,Mild,9M,4,5,5,no,12,5,Raw green,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Mache-pourp,1007,,Tunnel,Mild,9M,3,4,4,no,12,4,Raw green,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mache-pourp,1006,,Tunnel,Mild,9M,2,4,4,no,12,4,Raw green,2,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Mache-pourp,1002,,Field,Mild,9M,8,11,12,no,12,12,Raw green,2,2,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
Mache-pourp,1001,,Field,Mild,9M,9,10,11,no,12,11,Raw green,2,2,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Mache-pourp,1000,,Field,Mild,9M,2,4,4,no,12,4,Raw green,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Haricot,998,,Tunnel,Mild,9M,7,9,10,no,12,10,Fruit crop,2,2,2,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Haricot,997,,Tunnel,Mild,9M,7,8,10,no,12,10,Fruit crop,3,3,2,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Haricot,996,,Tunnel,Mild,9M,4,7,9,no,12,9,Fruit crop,3,3,2,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
Haricot,995,,Tunnel,Mild,9M,3,6,7,no,12,7,Fruit crop,2,2,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Haricot,994,,Field,Mild,9M,7,9,9,no,12,9,Fruit crop,1,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Haricot,993,,Field,Mild,9M,5,8,9,no,12,9,Fruit crop,2,2,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
Haricot,992,,Field,Mild,9M,5,8,10,no,12,10,Fruit crop,3,3,2,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
Haricot,991,,Field,Mild,9M,4,7,9,no,12,9,Fruit crop,3,3,2,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
Haricot,990,,Field,Mild,9M,4,6,6,no,12,6,Fruit crop,1,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Haricot,989,,Field,Mild,9M,3,6,8,no,12,8,Fruit crop,3,3,2,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
Fraise,988,,Field,Mild,9M,9,5,10,no,12,10,Fruit crop,5,5,1,20,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Feve,987,,Tunnel,Mild,9M,10,4,5,no,12,5,Fruit crop,4,4,1,16,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
Feve,986,,Field,Mild,9M,2,7,7,no,12,7,Fruit crop,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
Feve,985,,Field,Mild,9M,2,6,7,no,12,7,Fruit crop,2,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
Fenouil,984,,Tunnel,Mild,9M,9,11,12,no,12,12,Cooked green,3,3,1,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
Fenouil,983,,Tunnel,Mild,9M,4,6,6,no,12,6,Cooked green,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Fenouil,982,,Tunnel,Mild,9M,3,5,5,no,12,5,Cooked green,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Fenouil,981,,Field,Mild,9M,6,9,9,no,12,9,Cooked green,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Fenouil,980,,Field,Mild,9M,7,9,10,no,12,10,Cooked green,2,2,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Fenouil,979,,Field,Mild,9M,4,7,8,no,12,8,Cooked green,2,2,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Epinard,978,,Tunnel,Mild,9M,10,12,12,no,12,12,Cooked green,2,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
Epinard,977,,Tunnel,Mild,9M,10,11,12,no,12,12,Cooked green,4,4,1,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
